Fold,Silhouette Score,ARI Score,Dunn Index,DB Score
1,0.40069342391022417,0.006918469815632062,0.05907224619264771,1.1879008324218865
2,0.31915243719971825,0.017391848724266697,0.01994942344659357,1.7083315881608958
3,0.24209866273900071,0.02856416348701159,0.01771184689217878,2.4204374686686734
4,0.3485329034775269,0.013708054921892504,0.009875070049695418,1.480501200072227
5,0.25620494494451485,0.042760884900091986,0.01570513140414805,2.356448252500017
