Fold,Silhouette Score,ARI Score,Dunn Index,DB Score
1,0.46321603652178733,0.032182428728454414,0.04489260330863067,1.478136906941961
2,0.4641689056738735,0.031118838144179956,0.04568065980040378,1.4792655233855239
3,0.460341731449581,0.031468020281555556,0.04497146010284763,1.4947438582767612
4,0.45987163085942856,0.03185264753931808,0.04493475874923977,1.492374428649087
5,0.4628479307438671,0.03133465544387667,0.02285977298257935,1.4655799846516173
