Fold,Silhouette Score,ARI Score,Dunn Index,DB Score
1,0.21147781404222052,0.008210283801495936,0.006707453625270707,2.4382370866193166
2,0.21844736566067416,0.009554448119996612,0.007492544444005489,2.4089912922200294
3,0.2261131071835471,0.012821606526398957,0.007352290132736294,2.378926511126693
4,0.2422252281128661,0.017500973834752853,0.0031564839728274066,2.3099058887106803
5,0.2215275220394144,0.013433048466220463,0.010106686139954473,2.4010332562858436
